Operation,attributeLabel,administrationName,attributeCode,inputType,dataType,isOption,isProperty,values,SearchableInStorefront,productTypeName,supportedUsageTypes,productCode,parentProductCode,productName,UPC,productShortDescription,productFullDescription,localeCode,isActive,price,salePrice,isoCurrencyCode,productUsage,masterCatalogId,catalogId,categoryId,manageStock,outOfStockBehavior,sizeoption,coloroptions,cost,packageWidth,packageLength,packageHeight,packageWeight,heightUnit,widthUnit,lengthUnit,weightUnit,hasConfigurableOptions,hasStandAloneOptions,fulfillmentTypes,rating,giftwrap,seoUrl,metaTitle,metaDescription,publishedState
create,,,,,,,,,,Apparel Configurable Product,,PC_1010-8,PC_1010,TShirt10-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1010-9,PC_1010,TShirt10-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1011,,TShirt11,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt11Tshirt11Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-1,PC_1011,TShirt11-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-2,PC_1011,TShirt11-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-3,PC_1011,TShirt11-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-4,PC_1011,TShirt11-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-5,PC_1011,TShirt11-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-6,PC_1011,TShirt11-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-7,PC_1011,TShirt11-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-8,PC_1011,TShirt11-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1011-9,PC_1011,TShirt11-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1012,,TShirt12,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt12Tshirt12Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-1,PC_1012,TShirt12-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-2,PC_1012,TShirt12-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-3,PC_1012,TShirt12-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-4,PC_1012,TShirt12-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-5,PC_1012,TShirt12-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-6,PC_1012,TShirt12-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-7,PC_1012,TShirt12-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-8,PC_1012,TShirt12-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1012-9,PC_1012,TShirt12-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1013,,TShirt13,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt13Tshirt13Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-1,PC_1013,TShirt12-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-2,PC_1013,TShirt12-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-3,PC_1013,TShirt12-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-4,PC_1013,TShirt12-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-5,PC_1013,TShirt12-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-6,PC_1013,TShirt12-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-7,PC_1013,TShirt12-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-8,PC_1013,TShirt12-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1013-9,PC_1013,TShirt12-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1014,,TShirt14,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt14Tshirt14Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-1,PC_1014,TShirt14-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-2,PC_1014,TShirt14-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-3,PC_1014,TShirt14-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-4,PC_1014,TShirt14-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-5,PC_1014,TShirt14-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-6,PC_1014,TShirt14-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-7,PC_1014,TShirt14-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-8,PC_1014,TShirt14-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1014-9,PC_1014,TShirt14-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1015,,TShirt15,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt15Tshirt15Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-1,PC_1015,TShirt15-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-2,PC_1015,TShirt15-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-3,PC_1015,TShirt15-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-4,PC_1015,TShirt15-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-5,PC_1015,TShirt15-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-6,PC_1015,TShirt15-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-7,PC_1015,TShirt15-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-8,PC_1015,TShirt15-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1015-9,PC_1015,TShirt15-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1016,,TShirt16,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt16Tshirt16Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-1,PC_1016,TShirt16-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-2,PC_1016,TShirt16-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-3,PC_1016,TShirt16-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-4,PC_1016,TShirt16-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-5,PC_1016,TShirt16-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-6,PC_1016,TShirt16-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-7,PC_1016,TShirt16-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-8,PC_1016,TShirt16-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1016-9,PC_1016,TShirt16-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1017,,TShirt17,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt17Tshirt17Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-1,PC_1017,TShirt17-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-2,PC_1017,TShirt17-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-3,PC_1017,TShirt17-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-4,PC_1017,TShirt17-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-5,PC_1017,TShirt17-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-6,PC_1017,TShirt17-L-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-7,PC_1017,TShirt17-S-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-8,PC_1017,TShirt17-M-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1017-9,PC_1017,TShirt17-L-RED,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,Configurable,PC_1018,,TShirt18,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,40,35,USD,Configurable,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,yes,tshirt18Tshirt18Best tshirt,Live,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1018-1,PC_1018,TShirt18-S-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1018-2,PC_1018,TShirt18-M-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1018-3,PC_1018,TShirt18-L-BLACK,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1018-4,PC_1018,TShirt18-S-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
create,,,,,,,,,,Apparel Configurable Product,,PC_1018-5,PC_1018,TShirt18-M-BLUE,RUBBER,Useful Short Product,UsefulLong Description,en-US,TRUE,0,0,USD,Configurable,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,,,,
