Operation,productTypeName,productUsage,productCode,parentProductCode,productName,localeCode,isActive,price,salePrice,isoCurrencyCode,masterCatalogId,catalogId,categoryId,manageStock,outOfStockBehavior,sizeoption,coloroptions,cost,packageWidth,packageLength,packageHeight,packageWeight,heightUnit,widthUnit,lengthUnit,weightUnit,hasConfigurableOptions,hasStandAloneOptions,fulfillmentTypes,rating,seoUrl,publishedState
delete,Apparel Configurable Product,Configurable,PC_1019-1,PC_1019,TShirt19-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-2,PC_1019,TShirt19-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-3,PC_1019,TShirt19-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-4,PC_1019,TShirt19-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-5,PC_1019,TShirt19-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-6,PC_1019,TShirt19-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-7,PC_1019,TShirt19-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-8,PC_1019,TShirt19-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019-9,PC_1019,TShirt19-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022,,TShirt22,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1022-1,PC_1022,TShirt22-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-2,PC_1022,TShirt22-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-3,PC_1022,TShirt22-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-4,PC_1022,TShirt22-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-5,PC_1022,TShirt22-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-6,PC_1022,TShirt22-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-7,PC_1022,TShirt22-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-8,PC_1022,TShirt22-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1022-9,PC_1022,TShirt22-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021,,TShirt21,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1021-1,PC_1021,TShirt21-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-2,PC_1021,TShirt21-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-3,PC_1021,TShirt21-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-4,PC_1021,TShirt21-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-5,PC_1021,TShirt21-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-6,PC_1021,TShirt21-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-7,PC_1021,TShirt21-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-8,PC_1021,TShirt21-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1021-9,PC_1021,TShirt21-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020,,TShirt20,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1020-1,PC_1020,TShirt20-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-2,PC_1020,TShirt20-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-3,PC_1020,TShirt20-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-4,PC_1020,TShirt20-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-5,PC_1020,TShirt20-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-6,PC_1020,TShirt20-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-7,PC_1020,TShirt20-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-8,PC_1020,TShirt20-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1020-9,PC_1020,TShirt20-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023,,TShirt23,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1023-1,PC_1023,TShirt23-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-2,PC_1023,TShirt23-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-3,PC_1023,TShirt23-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-4,PC_1023,TShirt23-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-5,PC_1023,TShirt23-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-6,PC_1023,TShirt23-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-7,PC_1023,TShirt23-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-8,PC_1023,TShirt23-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1023-9,PC_1023,TShirt23-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024,,TShirt24,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1024-1,PC_1024,TShirt24-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-2,PC_1024,TShirt24-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-3,PC_1024,TShirt24-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-4,PC_1024,TShirt24-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-5,PC_1024,TShirt24-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-6,PC_1024,TShirt24-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-7,PC_1024,TShirt24-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-8,PC_1024,TShirt24-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1024-9,PC_1024,TShirt24-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025,,TShirt25,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1025-1,PC_1025,TShirt25-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-2,PC_1025,TShirt25-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-3,PC_1025,TShirt25-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-4,PC_1025,TShirt25-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-5,PC_1025,TShirt25-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-6,PC_1025,TShirt25-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-7,PC_1025,TShirt25-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-8,PC_1025,TShirt25-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1025-9,PC_1025,TShirt25-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026,,TShirt26,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1026-1,PC_1026,TShirt26-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-2,PC_1026,TShirt26-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-3,PC_1026,TShirt26-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-4,PC_1026,TShirt26-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-5,PC_1026,TShirt26-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-6,PC_1026,TShirt26-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-7,PC_1026,TShirt26-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-8,PC_1026,TShirt26-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1026-9,PC_1026,TShirt26-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027,,TShirt27,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1027-1,PC_1027,TShirt27-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-2,PC_1027,TShirt27-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-3,PC_1027,TShirt27-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-4,PC_1027,TShirt27-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-5,PC_1027,TShirt27-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-6,PC_1027,TShirt27-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-7,PC_1027,TShirt27-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-8,PC_1027,TShirt27-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1027-9,PC_1027,TShirt27-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028,,TShirt28,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1028-1,PC_1028,TShirt28-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-2,PC_1028,TShirt28-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-3,PC_1028,TShirt28-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-4,PC_1028,TShirt28-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-5,PC_1028,TShirt28-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-6,PC_1028,TShirt28-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-7,PC_1028,TShirt28-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-8,PC_1028,TShirt28-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1028-9,PC_1028,TShirt28-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,StationariesCSV,Configurable,PC_1029,,Notebook26,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,notebook26Notebook26Best notebook,Live
